,x,y
2250,-103.92860058277417,20.745603128259006
2251,-103.77225068383446,20.74844585995527
2252,-103.77876354833799,20.74679860862569
2253,-103.75529626767545,20.7406786864467
2254,-103.71623278207119,20.760629654446916
2255,-103.96311462314888,20.715939080036097
2256,-102.91409750511019,20.693304525798784
2257,-103.71217789275154,20.7292774023308
2258,-103.75627913463168,20.721383637487033
2259,-102.91161358733395,20.64665126587516
2260,-103.82736652903986,20.739983324572783
2261,-103.30140586836725,20.699027443158446
2262,-103.24953623372154,20.724791659206122
2263,-102.5836505196259,20.626595132053165
2264,-103.92872091290603,20.74562405655587
2265,-102.70228980031533,20.84925340684904
2266,-103.05231300383637,20.729872841757533
2268,-103.75471470310708,20.7405219095464
2270,-104.18200378571949,20.73432103147177
2271,-102.8995497847954,20.64296533626239
2272,-102.89408950602318,20.64271444078816
2273,-103.14962477062717,20.633901015161854
2274,-102.40126590884839,20.638964361199346
2275,-102.93851164378945,20.76299171333791
2276,-103.08898800001451,20.748842222913225
2277,-101.44088392555146,20.72869913947601
2278,-104.42277807257902,20.74575701226298
2279,-102.52249918468486,20.624973799266602
2281,-103.15036152471494,20.634080808668557
2282,-103.30913985224537,20.676525627661007
2283,-102.9114729846973,20.768776104744518
2284,-103.33865943095789,20.73947221307398
2285,-103.19965638037331,20.620604621783286
2286,-102.68762529173158,20.65309954082752
2287,-103.24159509746691,20.64171027127168
2288,-101.69920632557226,20.733963044591647
2291,-103.60649623788072,20.76062936515729
2293,-102.20501492033074,20.793670119496547
2294,-103.47612389940328,20.64709507233287
2295,-103.03449595764606,20.75886590979838
2296,-101.21164101224268,20.726622419606134
2297,-104.28960472638839,20.71615703265341
2298,-103.24926803081337,20.724778469406935
2299,-103.04130901056534,20.626590901192287
2300,-103.38660589319437,20.743406335110972
2301,-104.02931962167993,20.714470157684445
2302,-104.17451895946917,20.738061917074443
2303,-103.05934579206615,20.721306785888057
2304,-103.49451722843655,20.73875872539652
2306,-103.15731752597831,20.736623840229875
2307,-102.69348169990768,20.725367824711082
2308,-103.94758259117062,20.713246245571057
2309,-103.31468814941769,20.691711832685854
2310,-103.86414402175946,20.73175054844074
2311,-103.56446844604194,20.743428917782918
2312,-103.06857680333229,20.608261030930798
2313,-103.15166694974735,20.63399381385183
2314,-102.58137793300304,20.701653044904795
2315,-102.79476513777432,20.65841130529676
2316,-102.77625464764442,20.703260772038316
2317,-103.22191492264696,20.66270746426873
2318,-103.07355534214591,20.745354538061537
2319,-103.07414245252593,20.74534704365199
2320,-103.29100374323835,20.747587194083724
2321,-103.87545120160209,20.71159712289916
2322,-104.46423730221456,20.72867372718984
2323,-103.75462469629271,20.72031841881776
2324,-103.55167977329772,20.725299832607103
2325,-103.94797312815939,20.713236039071205
2326,-103.1687990648966,20.668822558926973
2327,-103.75451715104317,20.720288359816866
2328,-102.93256710847183,20.76127594556689
2330,-104.18246509782843,20.734324882640003
2332,-103.12687448418565,20.7039328460968
2333,-103.71260692419769,20.72927243920554
2334,-103.53039395396068,20.737117793237346
2335,-103.31446572664102,20.69172768937384
2336,-103.24877857021504,20.72474070806957
2337,-103.76160749454517,20.724683772253748
2338,-103.12712401464113,20.703923200095613
2339,-102.5842651571159,20.6426342081166
2350,-103.73046083372427,20.729172932612208
2351,-103.73639645224667,20.719964943047852
2352,-104.43631612894848,20.729308356321496
2353,-103.59299436133014,20.74035959998187
2354,-102.5267180871122,20.781413252251753
2355,-102.67075465305787,20.695502105453006
2356,-102.98814586583829,20.630519879298
2357,-103.14952912479423,20.616104902353232
2358,-103.92775471445373,20.745608172746973
2359,-104.29527041767463,20.71662359354879
2360,-103.87413013334184,20.715907077370485
2361,-102.86369870670836,20.629881579804128
2362,-102.63431213046911,20.7764795531712
2363,-103.75604815235299,20.74067977128282
2364,-104.46462968780722,20.72866907143482
2365,-102.86348389583006,20.62993658099554
2366,-103.68253792176921,20.723717174228305
2367,-103.49182805349115,20.738587700981807
2368,-104.0800167443591,20.71388050405037
2369,-103.13879401794875,20.61456387456064
2370,-103.13816235466166,20.718413799158416
2371,-104.32156393405633,20.731828249828016
2372,-103.29220151427981,20.747549423706058
2374,-103.43499521256992,20.71020918356405
2375,-103.39692543699343,20.73339020591747
2376,-103.24827186633676,20.724721840961344
2377,-103.26880142027107,20.629104882341935
2378,-103.77314674408053,20.727327409400633
2379,-103.1891618871881,20.65827150608178
2380,-103.89876375877984,20.73870297386012
2381,-103.77324596284534,20.727340174305674
2382,-103.30167068475737,20.7356710829053
2383,-103.14902207915725,20.63388110841901
2384,-103.94362263309752,20.713419638544636
2386,-103.24986803481713,20.724971525035233
2387,-103.22436345286313,20.644963667682116
2389,-103.17352953349648,20.720653027479443
2390,-103.25313445574369,20.7246435248336
2391,-103.49513915160068,20.738720539165005
2393,-103.1250549763939,20.853648032779727
2395,-103.75831387273288,20.723855816284765
2396,-104.0530618006143,20.722125810039632
2397,-103.44899767241114,20.67246490524852
2398,-103.94094189337825,20.713293589627504
2399,-103.1361513843247,20.614657559200115
2400,-104.29315758771014,20.715941421474064
2401,-103.13850871157103,20.614585824411517
2402,-104.43607812508193,20.729290763895712
2403,-103.14015090873471,20.65026564150535
2404,-103.24762922016775,20.6863379794292
2405,-103.30884816119374,20.67651332381132
2407,-102.89039164580508,20.759340200151126
2408,-102.83081446697715,20.635249249494883
2409,-103.15124702151026,20.616099496253224
2411,-103.31073970239905,20.7021163060903
2412,-103.40139466213506,20.629872042286554
2413,-102.79430525483814,20.658381635028814
2414,-104.06468038477186,20.71613372675738
2415,-103.05555021992843,20.741722181272618
2417,-103.24534182917928,20.730442434963642
2418,-103.04457864713056,20.630886282698366
2420,-102.9873934529882,20.63052025899064
2421,-103.72272633720809,20.71498008490382
2423,-103.30513252952318,20.727955882087294
2424,-103.98699914458238,20.730061883492176
2425,-103.56015775033431,20.74042817970541
2426,-103.03533401211983,20.75882395376134
2427,-103.25132392688508,20.724877894637565
2428,-103.5562522872396,20.740425928670458
2429,-103.46545204898653,20.647622212285388
2431,-103.94928489126227,20.713183713808895
2432,-103.28900141007583,20.726858479946387
2433,-103.250279652104,20.72483384125069
2434,-104.4651187755779,20.728697873833866
2435,-103.31437419744701,20.69175396952891
2436,-103.75637726598245,20.72150846596353
2437,-103.64112670923122,20.740090723348914
2439,-102.58532697033215,20.62679721894218
2440,-103.19904410412526,20.675282495867652
2441,-103.5369489790604,20.7026211707411
2442,-103.39514964324648,20.733498635287912
2443,-103.03433290767653,20.758882480670152
2444,-103.3084108809353,20.72793688841485
2445,-103.75513654208599,20.720471588637956
2446,-103.22669848812143,20.768277369417806
2447,-104.34736064202761,20.735727376859753
2448,-103.0803902365531,20.612738728187566
2449,-103.5795010132126,20.748052570699667
2450,-103.71140895120789,20.72915748273776
2451,-103.33975357144041,20.7057874186497
2452,-103.04583958139385,20.659179676641713
2453,-103.46955699042144,20.633612412592072
2454,-103.04815695394112,20.659344454208423
2455,-103.54715226276302,20.730324739284658
2456,-103.12513926651725,20.70390441435009
2457,-103.92762610444059,20.70685477987031
2458,-104.43575426210889,20.71881632760166
2459,-103.21424248640407,20.751043328284847
2460,-104.44639442217333,20.741369654734314
2461,-104.48759431909245,20.73604024359748
2462,-103.94549986704084,20.713350145750688
2463,-104.18852065812054,20.734249730617616
2464,-103.66011996459585,20.711699784557553
2465,-103.43520085810124,20.71021618979734
2466,-103.25569964995292,20.72530280686614
2468,-102.7922450401792,20.658479622851573
2469,-103.58259750239215,20.657447988900596
2470,-103.44121787733253,20.710353502929546
2471,-104.46896262889942,20.758153895689986
2472,-102.6340807132248,20.77647832369026
2473,-102.63411474928456,20.776454014320812
2474,-102.6343833405549,20.776464591473008
2476,-103.11069926233135,20.612293014226342
2477,-103.44764214865998,20.64403782333368
2478,-103.01878896074716,20.68117481942814
2479,-102.5806086030972,20.7015866981356
2480,-103.12455319694783,20.70408489491967
2481,-102.39039097609057,20.624195881363768
2482,-103.14866669671126,20.763825663026473
2483,-103.26443607424018,20.626576292065835
2484,-103.30258676895647,20.677017537560452
2486,-103.51180697201958,20.650574123697083
2487,-104.00290040023407,20.74227754504492
2488,-103.21510834760853,20.736662216307707
2489,-103.94415585434413,20.713389344495916
2491,-102.66703524650711,20.69554583338904
2492,-102.46479773295505,20.623458626734926
2493,-103.05223281481744,20.728140593517747
2494,-103.24881182955048,20.724851695845206
2496,-103.29187560075458,20.74750136546583
2497,-103.44764454097088,20.709711741000387
2498,-103.60652999431973,20.66526820185526
2499,-103.25012270718761,20.724918494629446
2504,-102.66916323813034,20.69571871106546
2505,-102.99914973483344,20.622016888568446
2506,-103.0369496763807,20.64530857324666
2510,-103.71258679150327,20.729254213958683
2511,-102.69261708146213,20.725219518572835
2514,-103.03872419629974,20.650562063935517
2515,-103.92424999450537,20.75150861449778
2516,-103.31271140155432,20.631364984718015
2520,-103.56183696617913,20.740403499683627
2521,-103.55775124090393,20.74040114920536
2523,-102.79445887537442,20.658498679806126
2526,-103.11674576601787,20.644535989121426
2527,-102.63462563193968,20.776498176191303
2528,-103.08904246392393,20.748916597469723
2529,-103.39326936454384,20.6330927760894
2530,-103.68480184014868,20.719873310556704
